FSSLTDE2,FSGRINC,FSASSET,FSNETINC,FSTOTDED,REALPROP,RAWERND,FSTOTDE2,CERTHHSZ,FSWAGES,TANF_IND,FSERNDED,TPOV,FSEARN,RAWNET,FSDIS,FSUSIZE,FYWGT,FSNELDER,FSSSI,FSTANF,FSNONCIT,LIQRESOR,FSUNEARN,WRK_POOR,FSSTDDE2,SHELDED,FSSLTDED,FSGA,FSERNDE2,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.17613937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,1.0,0.0
88.0,245.0,0.0,0.0,438.0,0.0,0.0,245.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,194.17613937,0.0,0.0,0.0,0.0,0.0,245.0,0.0,42.0,281.0,281.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,229.15834522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,1.0,1.0,0.0
140.0,628.0,0.0,331.0,297.0,0.0,0.0,297.0,1.0,0.0,0.0,0.0,63.0,0.0,331.0,0.0,1.0,210.13054245,1.0,0.0,0.0,0.0,0.0,628.0,0.0,236.0,140.0,140.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,204.02870897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
392.0,2176.0,0.0,874.0,1302.0,0.0,415.0,1302.0,2.0,2076.0,0.0,415.0,163.0,2076.0,874.0,0.0,2.0,245.98878908,0.0,0.0,0.0,0.0,0.0,100.0,1.0,235.0,392.0,392.0,0.0,622.0,1.0,1.0,0.0
386.0,735.0,0.0,192.0,543.0,0.0,0.0,543.0,1.0,0.0,0.0,0.0,74.0,0.0,192.0,1.0,1.0,203.42969316,0.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,386.0,386.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.31717485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
83.0,300.0,0.0,0.0,476.0,0.0,60.0,300.0,2.0,0.0,0.0,60.0,22.0,300.0,0.0,0.0,2.0,204.02870897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,259.0,259.0,0.0,0.0,1.0,1.0,0.0
513.0,1405.0,0.0,662.0,743.0,0.0,0.0,743.0,1.0,0.0,0.0,0.0,142.0,0.0,663.0,0.0,1.0,222.57497686,1.0,0.0,0.0,0.0,0.0,1405.0,0.0,236.0,512.0,513.0,0.0,0.0,1.0,1.0,0.0
517.0,1740.0,0.0,718.0,1022.0,0.0,348.0,1022.0,2.0,1352.0,0.0,348.0,130.0,1740.0,718.0,0.0,2.0,238.49021963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,517.0,517.0,0.0,348.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.17613937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,755.0,0.0,598.0,157.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,76.0,0.0,598.0,0.0,1.0,222.57497686,1.0,302.0,0.0,0.0,0.0,755.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
51.0,410.0,0.0,0.0,876.0,0.0,82.0,410.0,1.0,410.0,0.0,82.0,41.0,410.0,0.0,0.0,1.0,194.17613937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
472.0,719.0,0.0,0.0,764.0,0.0,84.0,719.0,2.0,0.0,0.0,83.0,54.0,419.0,0.0,0.0,2.0,204.02870897,0.0,0.0,0.0,0.0,0.0,300.0,1.0,112.0,517.0,517.0,0.0,38.0,1.0,1.0,0.0
536.0,735.0,0.0,42.0,693.0,0.0,0.0,693.0,1.0,0.0,0.0,0.0,74.0,0.0,42.0,0.0,1.0,196.25021177,1.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,536.0,536.0,0.0,0.0,1.0,1.0,0.0
411.0,735.0,0.0,98.0,637.0,0.0,0.0,637.0,6.0,0.0,0.0,0.0,27.0,0.0,99.0,1.0,6.0,261.62700688,0.0,735.0,0.0,0.0,0.0,735.0,0.0,339.0,411.0,411.0,0.0,0.0,1.0,1.0,0.0
476.0,755.0,0.0,122.0,633.0,0.0,0.0,633.0,1.0,0.0,0.0,0.0,76.0,0.0,122.0,0.0,1.0,200.07926851,1.0,470.0,0.0,0.0,0.0,755.0,0.0,235.0,476.0,476.0,0.0,0.0,1.0,1.0,0.0
302.0,827.0,0.0,203.0,624.0,0.0,165.0,624.0,1.0,827.0,0.0,165.0,84.0,827.0,203.0,0.0,1.0,203.90832525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,302.0,302.0,0.0,248.0,1.0,1.0,0.0
0.0,1205.0,0.0,1048.0,157.0,0.0,0.0,157.0,2.0,0.0,0.0,0.0,90.0,0.0,1048.0,0.0,2.0,161.08913538,2.0,0.0,0.0,2.0,0.0,1205.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
172.0,735.0,0.0,406.0,329.0,0.0,0.0,329.0,1.0,0.0,0.0,0.0,74.0,0.0,406.0,1.0,1.0,186.40330444,0.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,172.0,172.0,0.0,0.0,1.0,1.0,0.0
48.0,890.0,0.0,507.0,383.0,0.0,178.0,383.0,3.0,0.0,0.0,178.0,53.0,890.0,230.0,0.0,3.0,248.97883275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,205.0,325.0,48.0,0.0,226.0,1.0,1.0,0.0
95.0,1017.0,0.0,765.0,252.0,0.0,0.0,252.0,2.0,0.0,0.0,0.0,76.0,0.0,766.0,0.0,2.0,188.89933404,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,235.0,95.0,95.0,0.0,0.0,1.0,1.0,0.0
428.0,852.0,0.0,267.0,585.0,0.0,0.0,585.0,1.0,0.0,0.0,0.0,86.0,0.0,268.0,1.0,1.0,199.81763504,0.0,0.0,0.0,0.0,0.0,852.0,0.0,236.0,427.0,428.0,0.0,0.0,1.0,1.0,0.0
300.0,2152.0,0.0,940.0,1212.0,0.0,430.0,1212.0,4.0,2152.0,0.0,430.0,106.0,2152.0,940.0,0.0,4.0,236.4246353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,252.0,300.0,300.0,0.0,645.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,1796.0,0.0,1269.0,527.0,0.0,359.0,527.0,4.0,1796.0,0.0,359.0,89.0,1796.0,1269.0,0.0,4.0,204.03393368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,359.0,1.0,1.0,0.0
241.0,776.0,0.0,378.0,398.0,0.0,0.0,398.0,1.0,0.0,0.0,0.0,78.0,0.0,379.0,1.0,1.0,189.02073546,0.0,0.0,0.0,0.0,0.0,776.0,0.0,236.0,240.0,241.0,0.0,0.0,1.0,1.0,0.0
6.0,1266.0,0.0,1103.0,163.0,0.0,0.0,163.0,2.0,0.0,0.0,0.0,95.0,0.0,1103.0,1.0,2.0,155.8542745,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,163.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0
0.0,644.0,0.0,359.0,285.0,0.0,129.0,285.0,1.0,0.0,0.0,128.0,65.0,644.0,358.0,0.0,1.0,190.98380727,1.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,128.0,1.0,1.0,0.0
276.0,755.0,0.0,322.0,433.0,0.0,0.0,433.0,1.0,0.0,0.0,0.0,76.0,0.0,322.0,0.0,1.0,194.58277495,1.0,138.0,0.0,0.0,0.0,755.0,0.0,235.0,276.0,276.0,0.0,0.0,1.0,1.0,0.0
612.0,783.0,0.0,14.0,769.0,0.0,0.0,769.0,1.0,0.0,0.0,0.0,79.0,0.0,14.0,0.0,1.0,224.68322459,1.0,0.0,0.0,0.0,0.0,783.0,0.0,235.0,612.0,612.0,0.0,0.0,1.0,1.0,0.0
413.0,586.0,0.0,16.0,570.0,0.0,0.0,570.0,1.0,0.0,0.0,0.0,59.0,0.0,17.0,0.0,1.0,224.68322459,1.0,0.0,0.0,0.0,0.0,586.0,0.0,236.0,413.0,413.0,0.0,0.0,1.0,1.0,0.0
439.0,1091.0,0.0,484.0,607.0,0.0,0.0,607.0,4.0,0.0,0.0,0.0,54.0,0.0,484.0,0.0,4.0,280.92095396,0.0,0.0,0.0,0.0,0.0,1091.0,0.0,252.0,439.0,439.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1257.0,0.0,1100.0,157.0,0.0,0.0,157.0,2.0,0.0,0.0,0.0,94.0,0.0,1100.0,1.0,2.0,156.18145251,1.0,296.0,0.0,0.0,0.0,1257.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
467.0,1021.0,0.0,397.0,624.0,0.0,0.0,624.0,2.0,0.0,0.0,0.0,76.0,0.0,397.0,0.0,2.0,224.8890014,2.0,333.0,0.0,2.0,0.0,1021.0,0.0,235.0,467.0,467.0,0.0,0.0,1.0,1.0,0.0
0.0,755.0,0.0,598.0,157.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,76.0,0.0,598.0,1.0,1.0,168.08129178,0.0,439.0,0.0,0.0,0.0,755.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,815.0,0.0,658.0,157.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,82.0,0.0,658.0,1.0,1.0,168.08129178,0.0,0.0,0.0,0.0,0.0,815.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,755.0,0.0,598.0,157.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,76.0,0.0,598.0,0.0,1.0,168.08129178,1.0,199.0,0.0,0.0,0.0,755.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22.0,193.0,0.0,14.0,179.0,0.0,0.0,179.0,1.0,0.0,0.0,0.0,19.0,0.0,15.0,1.0,1.0,224.68322459,0.0,193.0,0.0,0.0,0.0,193.0,0.0,179.0,22.0,22.0,0.0,0.0,1.0,1.0,0.0
0.0,2002.0,0.0,1542.0,460.0,0.0,304.0,460.0,3.0,1518.0,1.0,303.0,119.0,1518.0,1541.0,0.0,3.0,147.55340103,0.0,0.0,409.0,0.0,0.0,484.0,1.0,157.0,0.0,0.0,0.0,303.0,1.0,1.0,0.0
0.0,514.0,0.0,255.0,259.0,0.0,103.0,259.0,2.0,514.0,0.0,102.0,39.0,514.0,254.0,0.0,2.0,238.95769106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,102.0,1.0,1.0,0.0
383.0,1032.0,0.0,286.0,746.0,0.0,206.0,746.0,2.0,1032.0,0.0,206.0,77.0,1032.0,287.0,0.0,2.0,236.013081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,383.0,383.0,0.0,309.0,1.0,1.0,0.0
350.0,808.0,0.0,301.0,507.0,0.0,0.0,507.0,1.0,0.0,0.0,0.0,82.0,0.0,301.0,1.0,1.0,196.54584744,0.0,0.0,0.0,0.0,0.0,808.0,0.0,236.0,350.0,350.0,0.0,0.0,1.0,1.0,0.0
0.0,898.0,0.0,562.0,336.0,0.0,180.0,336.0,2.0,898.0,0.0,179.0,67.0,898.0,561.0,0.0,2.0,208.85724077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,179.0,1.0,1.0,0.0
290.0,735.0,0.0,288.0,447.0,0.0,0.0,447.0,1.0,0.0,0.0,0.0,74.0,0.0,288.0,1.0,1.0,197.85456245,0.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,290.0,290.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
175.0,508.0,0.0,75.0,433.0,0.0,101.0,433.0,1.0,508.0,0.0,101.0,51.0,508.0,75.0,0.0,1.0,218.79400619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.0,175.0,175.0,0.0,151.0,1.0,1.0,0.0
0.0,2196.0,0.0,1600.0,596.0,0.0,439.0,596.0,3.0,2196.0,0.0,439.0,131.0,2196.0,1600.0,0.0,3.0,141.99136235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,439.0,1.0,1.0,0.0
43.0,1072.0,0.0,872.0,200.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,108.0,0.0,873.0,0.0,1.0,168.08129178,1.0,0.0,0.0,0.0,0.0,1072.0,0.0,200.0,43.0,43.0,0.0,0.0,1.0,1.0,0.0
0.0,40.0,0.0,0.0,157.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,1.0,1.0,0.0
388.0,614.0,0.0,0.0,743.0,0.0,0.0,614.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,6.0,387.99279983,0.0,0.0,0.0,0.0,0.0,614.0,0.0,97.0,517.0,517.0,0.0,0.0,1.0,1.0,0.0
595.0,849.0,0.0,97.0,752.0,0.0,0.0,752.0,1.0,0.0,0.0,0.0,86.0,0.0,96.0,0.0,1.0,216.5037559,1.0,0.0,0.0,0.0,0.0,849.0,0.0,235.0,595.0,595.0,0.0,0.0,1.0,1.0,0.0
0.0,348.0,0.0,122.0,226.0,0.0,70.0,226.0,1.0,348.0,0.0,69.0,35.0,348.0,121.0,0.0,1.0,214.21350299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,69.0,1.0,1.0,0.0
0.0,1964.0,0.0,1416.0,548.0,0.0,387.0,548.0,3.0,1934.0,0.0,386.0,117.0,1934.0,1415.0,0.0,3.0,159.98619825,1.0,0.0,0.0,0.0,0.0,30.0,1.0,157.0,0.0,0.0,0.0,386.0,1.0,1.0,0.0
29.0,1097.0,0.0,911.0,186.0,0.0,0.0,186.0,3.0,0.0,0.0,0.0,65.0,0.0,911.0,1.0,3.0,209.39019628,0.0,735.0,0.0,0.0,0.0,1097.0,0.0,186.0,29.0,29.0,0.0,0.0,1.0,1.0,0.0
0.0,3026.0,0.0,2224.0,802.0,0.0,605.0,802.0,5.0,3026.0,0.0,605.0,128.0,3026.0,2224.0,0.0,5.0,134.55062721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.0,0.0,0.0,605.0,1.0,1.0,0.0
155.0,1936.0,0.0,1226.0,710.0,0.0,387.0,710.0,4.0,1936.0,0.0,387.0,96.0,1936.0,1226.0,0.0,4.0,208.28725968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,155.0,155.0,0.0,542.0,1.0,1.0,0.0
1.0,755.0,0.0,597.0,158.0,0.0,0.0,158.0,1.0,0.0,0.0,0.0,76.0,0.0,597.0,1.0,1.0,168.08129178,0.0,56.0,0.0,0.0,0.0,755.0,0.0,158.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
475.0,1061.0,0.0,429.0,632.0,0.0,0.0,632.0,3.0,0.0,0.0,0.0,63.0,0.0,429.0,1.0,3.0,256.83112379,0.0,0.0,0.0,0.0,0.0,1061.0,0.0,235.0,475.0,475.0,0.0,0.0,1.0,1.0,0.0
536.0,735.0,0.0,42.0,693.0,0.0,0.0,693.0,1.0,0.0,0.0,0.0,74.0,0.0,42.0,0.0,1.0,222.06579474,1.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,536.0,536.0,0.0,0.0,1.0,1.0,0.0
355.0,2022.0,0.0,1106.0,916.0,0.0,404.0,916.0,3.0,2022.0,0.0,404.0,120.0,2022.0,1106.0,0.0,3.0,190.41382635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,355.0,355.0,0.0,606.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,328.68905983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,1.0,1.0,0.0
350.0,547.0,0.0,40.0,507.0,0.0,0.0,507.0,1.0,0.0,0.0,0.0,55.0,0.0,40.0,0.0,1.0,222.39297437,1.0,0.0,0.0,0.0,0.0,547.0,0.0,235.0,350.0,350.0,0.0,0.0,1.0,1.0,0.0
0.0,1016.0,0.0,735.0,281.0,0.0,124.0,281.0,2.0,622.0,0.0,124.0,76.0,622.0,735.0,0.0,2.0,191.84394268,0.0,0.0,0.0,0.0,0.0,394.0,1.0,157.0,0.0,0.0,0.0,124.0,1.0,1.0,0.0
444.0,697.0,0.0,96.0,601.0,0.0,0.0,601.0,1.0,0.0,0.0,0.0,70.0,0.0,96.0,0.0,1.0,216.83093485,1.0,0.0,0.0,0.0,0.0,697.0,0.0,235.0,444.0,444.0,0.0,0.0,1.0,1.0,0.0
119.0,712.0,0.0,294.0,418.0,0.0,143.0,418.0,3.0,712.0,0.0,142.0,42.0,712.0,293.0,0.0,3.0,269.91827621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,119.0,119.0,0.0,213.0,1.0,1.0,0.0
104.0,1879.0,0.0,1578.0,301.0,0.0,0.0,301.0,5.0,0.0,1.0,0.0,79.0,0.0,1578.0,1.0,5.0,198.02331504,0.0,1470.0,409.0,0.0,0.0,1879.0,0.0,295.0,104.0,104.0,0.0,0.0,1.0,1.0,0.0
0.0,1612.0,0.0,1133.0,479.0,0.0,322.0,479.0,3.0,1612.0,0.0,322.0,96.0,1612.0,1133.0,0.0,3.0,187.79639625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,322.0,1.0,1.0,0.0
43.0,755.0,0.0,555.0,200.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,76.0,0.0,555.0,0.0,1.0,171.68025944,1.0,21.0,0.0,1.0,0.0,755.0,0.0,200.0,43.0,43.0,0.0,0.0,1.0,1.0,0.0
0.0,2446.0,0.0,1760.0,686.0,0.0,490.0,686.0,5.0,2446.0,0.0,489.0,103.0,2446.0,1759.0,0.0,5.0,180.35565787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.0,0.0,0.0,489.0,1.0,1.0,0.0
517.0,1466.0,0.0,499.0,967.0,0.0,293.0,967.0,3.0,1466.0,0.0,293.0,87.0,1466.0,499.0,0.0,3.0,249.96036871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,517.0,517.0,0.0,414.0,1.0,1.0,0.0
0.0,1535.0,0.0,1367.0,168.0,0.0,0.0,168.0,4.0,0.0,0.0,0.0,76.0,0.0,1367.0,1.0,4.0,194.21856929,0.0,735.0,0.0,0.0,0.0,1535.0,0.0,168.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
521.0,1066.0,0.0,388.0,678.0,0.0,0.0,678.0,3.0,0.0,0.0,0.0,63.0,0.0,389.0,1.0,3.0,260.75726999,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,236.0,521.0,521.0,0.0,0.0,1.0,1.0,0.0
0.0,110.0,0.0,0.0,179.0,0.0,22.0,110.0,2.0,0.0,0.0,22.0,8.0,110.0,0.0,0.0,2.0,264.15045996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
679.0,1123.0,0.0,213.0,910.0,0.0,0.0,910.0,1.0,0.0,0.0,0.0,113.0,0.0,213.0,1.0,1.0,205.37967611,0.0,0.0,0.0,0.0,0.0,1123.0,0.0,235.0,679.0,679.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
411.0,1356.0,0.0,517.0,839.0,0.0,271.0,839.0,1.0,1356.0,0.0,271.0,137.0,1356.0,517.0,0.0,1.0,175.2792255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.0,411.0,411.0,0.0,406.0,1.0,1.0,0.0
0.0,239.0,0.0,82.0,157.0,0.0,0.0,157.0,2.0,0.0,0.0,0.0,18.0,0.0,82.0,0.0,2.0,255.97098972,0.0,0.0,0.0,0.0,0.0,239.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,30.0,0.0,0.0,168.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,328.68905983,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
269.0,735.0,0.0,309.0,426.0,0.0,0.0,426.0,1.0,0.0,0.0,0.0,74.0,0.0,309.0,1.0,1.0,195.89149073,0.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,269.0,269.0,0.0,0.0,1.0,1.0,0.0
0.0,906.0,0.0,568.0,338.0,0.0,181.0,338.0,2.0,906.0,0.0,181.0,68.0,906.0,568.0,0.0,2.0,208.20288293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,181.0,1.0,1.0,0.0
87.0,244.0,0.0,0.0,439.0,0.0,0.0,244.0,1.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,244.0,0.0,0.0,244.0,0.0,41.0,282.0,282.0,0.0,0.0,1.0,1.0,0.0
0.0,40.0,0.0,0.0,165.0,0.0,8.0,40.0,1.0,0.0,0.0,8.0,4.0,40.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1076.0,0.0,919.0,157.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,109.0,0.0,919.0,0.0,1.0,168.08129178,1.0,0.0,0.0,0.0,0.0,1076.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,2436.0,0.0,1781.0,655.0,0.0,487.0,655.0,4.0,2436.0,0.0,487.0,120.0,2436.0,1781.0,0.0,4.0,153.6483978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,487.0,1.0,1.0,0.0
0.0,327.0,0.0,170.0,157.0,0.0,0.0,157.0,2.0,0.0,1.0,0.0,24.0,0.0,170.0,0.0,2.0,247.46433945,0.0,0.0,327.0,0.0,0.0,327.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,387.99279983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,864.0,0.0,624.0,240.0,0.0,0.0,240.0,1.0,0.0,0.0,0.0,87.0,0.0,624.0,1.0,1.0,168.08129063,0.0,0.0,0.0,0.0,0.0,864.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
226.0,552.0,0.0,169.0,383.0,0.0,0.0,383.0,1.0,0.0,0.0,0.0,56.0,0.0,169.0,0.0,1.0,209.63299909,1.0,0.0,0.0,1.0,0.0,552.0,0.0,236.0,226.0,226.0,0.0,0.0,1.0,1.0,0.0
436.0,735.0,0.0,142.0,593.0,0.0,0.0,593.0,1.0,0.0,0.0,0.0,74.0,0.0,142.0,0.0,1.0,212.25043009,1.0,735.0,0.0,0.0,0.0,735.0,0.0,235.0,436.0,436.0,0.0,0.0,1.0,1.0,0.0
0.0,25.0,0.0,0.0,157.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,226.31911899,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
454.0,1349.0,0.0,698.0,651.0,0.0,0.0,651.0,5.0,0.0,0.0,0.0,57.0,0.0,698.0,1.0,5.0,284.39851887,0.0,0.0,0.0,0.0,0.0,1349.0,0.0,295.0,454.0,454.0,0.0,0.0,1.0,1.0,0.0
