FSAFIL1,FSAFIL2,REL1,REL2,AGE1,AGE2,SEX1,SEX2,RACETH1,RACETH2,CTZN1,CTZN2,YRSED1,YRSED2,EMPRG1,EMPRG2,EMPSTA1,EMPSTA2,EMPSTB1,EMPSTB2,WAGES1,WAGES2,WAGES3,WAGES4,SLFEMP1,SLFEMP2,SLFEMP7,EITC1,EITC2,SOCSEC1,SOCSEC2,SOCSEC3,SOCSEC4,SOCSEC5,VET1,VET3,SSI1,SSI2,SSI3,SSI4,SSI6,SSI7,UNEMP1,UNEMP2,WCOMP1,OTHGOV1,CONT1,GA1,GA2,OTHUN1,OTHUN5,TANF1,TANF2,TANF3,CSUPRT1,CSUPRT2,CSUPRT3,CSUPRT4,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,WRKREG1,WRKREG2,ABWDST1,ABWDST2,DPCOST2,REGIONCD,STATE,YRMONTH,STATUS,AMTERR,RAWHSIZE,RCNTACTN,ACTNTYPE,CERTHHSZ,LIQRESOR,REALPROP,FSVEHAST,CASE,CERTMTH,RAWBEN,EXPEDSER,AUTHREP,FSMEDEXP,FSDEPDED,RAWNET,HOMEDED,VEHICLEA,SUA1,SUA2,FSCSEXP,RENT,SHELDED,ALLADJ,REP_SYS,CAT_ELIG,AMTADJ,HHLDNO,FSUN1,FSUN2,CTPRHH,FSCSDED,RAWGROSS,RAWERND,FSASSET,UTIL,COUPFIX,FSUSIZE,BENMAX,FSNKID,FSERNDED,FSMEDDED,FSSLTDED,FSSTDDED,FSTOTDED,ERN_INC_DED_PCT,FSSLTEXP,FSNELDER,FSDIS,FSNK5T17,FSNK0T4,FSNGMOM,NETSCRN,SHELCAP,REGION,GROSSCRN,ASSLIM,LASTCERT,FSSLFEMP,FSWAGES,FSCSUPRT,FSTANF,FSCONT,FSOTHGOV,FSOTHUN,FSSOCSEC,FSGA,FSUNEMP,FSVET,FSWCOMP,FSSSI,FSEITC,TANF_IND,FSEARN,FSUNEARN,FSGRINC,TPOV,WRK_POOR,FSNETINC,FSBEN,FSMINBEN,FSSTDDE2,FSERNDE2,FSDEPDE2,FSMEDDE2,FSSLTDE2,FSTOTDE2,PURE_PA,FSASTEST,FSGRTEST,FSNETEST,HWGT,FYWGT,FSNONCIT,DIS1,DIS2,FSNDIS,FSNDISCA,NDISCA1,NDISCA2
1.0,1.0,1.0,4.0,29.0,9.0,2.0,2.0,34.0,32.0,1.0,1.0,13.0,3.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,4.0,20070301.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,518.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,596.0,417.0,1.0,9.0,1.0,0.0,45146.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,305.0,518.0,4.0,518.0,3.0,0.0,0.0,417.0,139.0,556.0,0.19999992847442627,901.0,0.0,0.0,3.0,0.0,1.0,1667.0,417.0,2.0,2167.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,891.2831542457259,74.27359618714381,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.1223628691983123,1.0,3.8122362869198314,25.0,16.873417721518987,1.0,1.4683544303797469,32.0,9.455696202531646,1.0,1.2257383966244726,12.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20061108.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,86.0,3.0,2.0,0.0,0.0,228.0,1.0,4.0,4.0,1.0,0.0,200.0,260.0,1.0,1.0,1.0,0.0,45147.0,1.0,1.021097046413502,1.0,0.0,623.0,0.0,0.0,305.0,86.0,1.0,155.0,0.0,0.0,0.0,260.0,134.0,394.0,0.19999992847442627,505.0,0.0,1.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,623.0,623.0,76.0,0.0,229.0,86.0,0.0,201.0,0.0,0.0,0.0,260.0,394.0,1.0,1.0,1.0,1.0,738.775502415011,61.56462520125093,0.0,1.0,0.035864978902953586,1.0,0.0,2.0,0.5064655172413793
1.0,1.0,1.0,4.0,37.0,7.0,2.0,2.0,33.0,33.0,2.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,3.0,20070301.0,2.0,3.0,401.0,0.0,0.0,1.0,6.0,350.0,3.0,2.0,0.0,0.0,240.0,1.0,5.0,3.0,1.0,0.0,638.0,417.0,1.0,6.0,0.0,0.0,45148.0,1.0,1.0,3.0,0.0,791.0,0.0,401.0,305.0,350.0,3.0,408.0,2.0,0.0,0.0,417.0,134.0,551.0,0.19999992847442627,943.0,0.0,0.0,1.0,1.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,1.0,0.0,0.0,290.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,791.0,791.0,57.0,0.0,240.0,336.0,0.0,134.0,0.0,0.0,0.0,417.0,551.0,0.0,1.0,1.0,1.0,850.1238029332329,70.84365024443608,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,4.0,41.0,5.0,2.0,2.0,7.0,7.0,1.0,1.0,11.466981132075471,0.0,0.0,0.0,8.0,1.0,3.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,3.0,20070402.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,180.0,3.0,2.0,0.0,0.0,720.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,45149.0,1.0,1.0,3.0,0.0,1068.0,213.0,0.0,0.0,180.0,3.0,408.0,2.0,213.0,0.0,0.0,134.0,347.0,0.19999992847442627,0.0,0.0,0.0,1.0,1.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,0.0,1068.0,77.0,1.0,721.0,192.0,0.0,134.0,213.0,0.0,0.0,0.0,347.0,0.0,1.0,1.0,1.0,886.7927686931102,73.8993973910925,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,4.0,25.0,9.0,2.0,2.0,31.0,31.0,1.0,1.0,13.0,4.0,0.0,0.0,8.0,1.0,2.0,1.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,2.0,20070301.0,2.0,2.0,25.0,0.0,0.0,1.0,6.0,284.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,550.0,417.0,1.0,6.0,0.0,0.0,45150.0,1.0,1.0,2.0,0.0,608.0,122.0,25.0,305.0,284.0,2.0,284.0,1.0,121.0,0.0,417.0,134.0,672.0,0.19999992847442627,855.0,0.0,0.0,1.0,0.0,1.0,1100.0,417.0,2.0,1430.0,2000.0,1.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,608.0,55.0,1.0,0.0,284.0,0.0,70.0,57.0,0.0,0.0,353.0,608.0,0.0,1.0,1.0,1.0,775.8605241986287,64.65504368321906,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.1223628691983123,1.0,3.8122362869198314,50.0,16.873417721518987,2.0,1.4683544303797469,7.0,9.455696202531646,1.0,1.2257383966244726,11.466981132075471,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070201.0,2.0,1.0,0.0,0.0,0.0,1.0,12.0,155.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,500.0,556.0,1.0,1.0,1.0,0.0,45151.0,1.0,1.021097046413502,1.0,0.0,632.0,0.0,0.0,305.0,155.0,1.0,155.0,0.0,0.0,0.0,556.0,134.0,690.0,0.19999992847442627,805.0,0.0,1.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,632.0,632.0,77.0,0.0,0.0,155.0,0.0,143.0,0.0,0.0,0.0,498.0,632.0,1.0,1.0,1.0,1.0,721.2049563217364,60.10041302681138,0.0,1.0,0.035864978902953586,1.0,0.0,0.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,67.0,16.873417721518987,2.0,1.4683544303797469,30.0,9.455696202531646,1.0,1.2257383966244726,11.466981132075471,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20061206.0,1.0,1.0,2674.0,0.0,0.0,1.0,12.0,10.0,3.0,2.0,0.0,0.0,653.0,1.0,1.0,6.0,1.0,0.0,575.0,191.0,1.0,1.0,0.0,0.0,45152.0,1.0,1.021097046413502,1.0,0.0,979.0,0.0,2674.0,39.0,10.0,1.0,155.0,0.0,0.0,0.0,191.0,134.0,325.0,0.19999992847442627,614.0,1.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,979.0,120.0,0.0,654.0,10.0,1.0,201.0,0.0,0.0,0.0,191.0,325.0,0.0,1.0,1.0,1.0,758.1285676771685,63.17738063976404,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,21.0,16.873417721518987,1.0,1.4683544303797469,30.0,9.455696202531646,1.0,1.2257383966244726,11.466981132075471,5.6923076923076925,9.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070201.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,155.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45153.0,1.0,1.021097046413502,1.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,155.0,0.0,0.0,0.0,0.0,134.0,134.0,0.19999992847442627,0.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,721.2049563217366,60.10041302681139,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,57.0,16.873417721518987,1.0,1.4683544303797469,7.0,9.455696202531646,1.0,1.2257383966244726,11.466981132075471,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20060601.0,1.0,1.0,24.0,0.0,0.0,1.0,24.0,59.0,3.0,2.0,0.0,0.0,336.0,1.0,3.0,3.0,1.0,10.0,124.0,174.0,1.0,1.0,0.0,0.0,45154.0,1.0,1.021097046413502,1.0,10.0,654.0,0.0,24.0,305.0,59.0,1.0,155.0,0.0,0.0,0.0,174.0,134.0,318.0,0.19999992847442627,429.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,654.0,80.0,0.0,336.0,54.0,0.0,201.0,0.0,0.0,0.0,174.0,318.0,0.0,1.0,1.0,1.0,746.9241614727617,62.24368012273013,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,19.0,16.873417721518987,2.0,1.4683544303797469,5.0,9.455696202531646,1.0,1.2257383966244726,11.466981132075471,5.6923076923076925,0.0,0.08016877637130802,2.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.090717299578059,5.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070418.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,67.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,550.0,417.0,2.0,4.0,0.0,88.0,45155.0,1.0,1.021097046413502,1.0,0.0,0.0,0.0,0.0,305.0,67.0,1.0,155.0,0.0,0.0,0.0,417.0,134.0,551.0,0.19999992847442627,855.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,721.2049563217366,60.10041302681139,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.0,1.0,4.0,28.0,12.0,2.0,2.0,31.0,31.0,1.0,1.0,13.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,3.0,20061201.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,408.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,215.0,1.0,6.0,1.0,0.0,45156.0,1.0,1.0,3.0,0.0,314.0,0.0,0.0,305.0,408.0,3.0,408.0,2.0,0.0,0.0,215.0,134.0,349.0,0.19999992847442627,305.0,0.0,0.0,2.0,0.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,4.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,314.0,314.0,23.0,0.0,0.0,408.0,0.0,166.0,0.0,0.0,0.0,180.0,314.0,1.0,1.0,1.0,1.0,831.7893200532942,69.31577667110786,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,4.0,31.0,11.0,2.0,1.0,7.0,7.0,1.0,1.0,11.466981132075471,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,2.0,20070201.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,284.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,217.0,175.0,1.0,6.0,0.0,0.0,45157.0,1.0,1.0,2.0,0.0,218.0,0.0,0.0,0.0,284.0,2.0,284.0,1.0,0.0,0.0,175.0,134.0,309.0,0.19999992847442627,217.0,0.0,0.0,1.0,0.0,1.0,1100.0,417.0,2.0,1430.0,2000.0,2.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,20.0,0.0,0.0,284.0,0.0,110.0,0.0,0.0,0.0,84.0,218.0,0.0,1.0,1.0,1.0,775.8605241986287,64.65504368321906,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,7.0,21.0,23.0,2.0,1.0,30.0,30.0,1.0,1.0,11.466981132075471,5.6923076923076925,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,3.0,20061227.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,408.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,300.0,417.0,1.0,6.0,0.0,0.0,45159.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,305.0,408.0,3.0,408.0,1.0,0.0,0.0,417.0,134.0,551.0,0.19999992847442627,605.0,0.0,0.0,0.0,1.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,831.7893200532942,69.31577667110786,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.1223628691983123,1.0,3.8122362869198314,45.0,16.873417721518987,2.0,1.4683544303797469,31.0,9.455696202531646,1.0,1.2257383966244726,12.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070101.0,2.0,1.0,0.0,0.0,0.0,1.0,12.0,110.0,3.0,2.0,0.0,0.0,148.0,1.0,1.0,3.0,1.0,0.0,296.0,370.0,1.0,1.0,1.0,0.0,45160.0,1.0,1.021097046413502,1.0,0.0,652.0,0.0,0.0,305.0,110.0,1.0,155.0,0.0,0.0,0.0,342.0,134.0,476.0,0.19999992847442627,601.0,0.0,1.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,9.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,652.0,652.0,80.0,0.0,176.0,102.0,0.0,201.0,0.0,0.0,0.0,342.0,476.0,1.0,1.0,1.0,1.0,734.7011728861359,61.22509774051132,0.0,1.0,0.035864978902953586,1.0,0.0,2.0,0.5064655172413793
1.0,1.0,1.0,4.0,25.0,1.0,2.0,1.0,7.0,30.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200704.0,1.0,0.0,3.0,20061227.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,161.0,2.0,2.0,0.0,0.0,820.0,1.0,3.0,6.0,1.0,0.0,200.0,0.0,1.0,6.0,0.0,0.0,45161.0,1.0,1.0,3.0,0.0,954.0,0.0,0.0,30.0,161.0,3.0,408.0,2.0,0.0,0.0,0.0,134.0,134.0,0.19999992847442627,230.0,0.0,0.0,1.0,1.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,954.0,69.0,0.0,820.0,162.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,1.0,894.4321365597513,74.53601137997927,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.1223628691983123,1.0,3.8122362869198314,29.0,16.873417721518987,2.0,1.4683544303797469,30.0,9.455696202531646,1.0,1.2257383966244726,12.0,5.6923076923076925,0.0,0.08016877637130802,8.0,1.8185654008438819,3.0,1.2742616033755274,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070323.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,155.0,2.0,2.0,0.0,0.0,33.0,1.0,3.0,4.0,1.0,0.0,400.0,417.0,1.0,6.0,0.0,0.0,45162.0,1.0,1.021097046413502,1.0,0.0,730.0,146.0,0.0,305.0,155.0,1.0,155.0,0.0,146.0,0.0,417.0,134.0,697.0,0.19999992847442627,705.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,730.0,89.0,1.0,33.0,145.0,0.0,138.0,156.0,0.0,0.0,417.0,697.0,0.0,1.0,1.0,1.0,723.7514122772836,60.31261768977364,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,54.0,16.873417721518987,2.0,1.4683544303797469,31.0,9.455696202531646,1.0,1.2257383966244726,12.0,5.6923076923076925,2.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200704.0,1.0,0.0,1.0,20070101.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,155.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,25.0,330.0,1.0,6.0,1.0,0.0,45164.0,1.0,1.021097046413502,1.0,0.0,130.0,0.0,0.0,305.0,155.0,1.0,155.0,0.0,0.0,0.0,330.0,134.0,464.0,0.19999992847442627,330.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,16.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,1.0,1.0,1.0,721.2049563217366,60.10041302681139,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
